question_id,exam,year,session,exam_date,shift,paper,paper_number,subject,original_question_number,question_type,question_text,image_required,section,source_pdf,extraction_method
JM_2026_S2_0404_SHIFT2_MAT_Q009,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,9,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278384],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q010,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,10,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278385],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q011,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,11,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278386],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q012,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,12,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278387],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q013,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,13,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278388],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q014,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,14,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278389],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q015,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,15,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278390],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q016,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,16,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278391],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q017,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,17,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278392],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q018,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,18,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278393],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q019,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,19,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278394],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q020,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,20,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278395],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q021,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,21,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278396],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q022,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,22,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278397],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q023,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,23,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278398],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q024,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,24,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278399],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_MAT_Q025,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Mathematics,25,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278400],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q026,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,26,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278401],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q027,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,27,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278402],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q028,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,28,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278403],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q029,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,29,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278404],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q030,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,30,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278405],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q031,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,31,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278406],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q032,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,32,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278407],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q033,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,33,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278408],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q034,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,34,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278409],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q035,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,35,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278410],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q036,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,36,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278411],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q037,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,37,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278412],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q038,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,38,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278413],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q039,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,39,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278414],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q040,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,40,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278415],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q041,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,41,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278416],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q042,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,42,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278417],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q043,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,43,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278418],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q044,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,44,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278419],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q045,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,45,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278420],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q046,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,46,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278421],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q047,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,47,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278422],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q048,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,48,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278423],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q049,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,49,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278424],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_PHY_Q050,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Physics,50,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278425],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q051,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,51,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278426],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q052,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,52,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278427],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q053,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,53,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278428],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q054,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,54,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278429],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q055,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,55,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278430],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q056,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,56,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278431],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q057,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,57,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278432],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q058,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,58,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278433],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q059,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,59,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278434],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q060,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,60,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278435],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q061,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,61,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278436],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q062,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,62,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278437],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q063,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,63,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278438],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q064,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,64,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278439],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q065,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,65,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278440],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q066,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,66,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278441],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q067,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,67,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278442],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q068,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,68,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278443],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q069,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,69,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278444],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q070,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,70,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278445],True,A,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q071,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,71,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278446],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q072,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,72,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278447],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q073,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,73,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278448],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q074,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,74,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278449],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0404_SHIFT2_CHE_Q075,JEE_MAIN,2026,Session 2,2026-04-04,Shift 2,Paper 1 (B.E./B.Tech),1,Chemistry,75,NUMERICAL,[Image-based question — see question card image. NTA Question ID: 695278450],True,B,JEE_Main_2026_Session-2_2026-04-04_Shift-2_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q001,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,1,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278301],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q002,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,2,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278302],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q003,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,3,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278303],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q004,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,4,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278304],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q005,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,5,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278305],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q006,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,6,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278306],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q007,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,7,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278307],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q008,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,8,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278308],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
JM_2026_S2_0405_SHIFT1_MAT_Q009,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,Mathematics,9,SINGLE_CORRECT_MCQ,[Image-based question — see question card image. NTA Question ID: 695278309],True,A,JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,NTA_IMAGE_RENDER
