question_id,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source,answer_source_url,verification_method
JA_2023_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q009,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q004,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q005,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2023_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q004,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q018,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q020,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q021,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q017,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q004,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q010,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q015,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q016,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q017,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q004,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q008,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q013,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q015,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q016,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P1_PHY_Q017,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q004,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q010,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q011,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q004,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q005,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q010,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q014,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q015,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q002,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q004,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q005,"A, C",,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q007,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q010,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q014,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q015,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q016,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2024_P2_PHY_Q017,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q001,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q002,"C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q003,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q004,"C
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q005,"A, C",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q006,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q007,"A, D
A",,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
JA_2025_P1_PHY_Q008,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q009,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q010,4,4.0,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q011,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q012,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q013,B,,INDEPENDENTLY_VERIFIED,HIGH,Multi-Source Independent Derivation,https://jeeadv.ac.in/,INDEPENDENT_MULTI_SOURCE
JA_2025_P1_PHY_Q014,C,,OFFICIAL_VERIFIED,HIGH,JEE Advanced Official Answer Key,https://jeeadv.ac.in/,OFFICIAL_FINAL_KEY
